Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,18,0.61,symmetric,0.38197229172374525
75% Corpus,18,0.9099999999999999,0.01,0.5285018210243548
75% Corpus,18,0.9099999999999999,0.31,0.5212258697686089
75% Corpus,18,0.9099999999999999,0.61,0.5037169916599631
75% Corpus,18,0.9099999999999999,0.9099999999999999,0.49531914002840044
75% Corpus,18,0.9099999999999999,symmetric,0.4876431268755225
75% Corpus,18,symmetric,0.01,0.33308802625628825
75% Corpus,18,symmetric,0.31,0.3148716670034651
75% Corpus,18,symmetric,0.61,0.3039031528922766
75% Corpus,18,symmetric,0.9099999999999999,0.31076841331228455
75% Corpus,18,symmetric,symmetric,0.33373967731142123
75% Corpus,18,asymmetric,0.01,0.38073312220808836
75% Corpus,18,asymmetric,0.31,0.3983305306442541
75% Corpus,18,asymmetric,0.61,0.41859806452685994
75% Corpus,18,asymmetric,0.9099999999999999,0.4118029361989779
75% Corpus,18,asymmetric,symmetric,0.381645558334947
75% Corpus,19,0.01,0.01,0.3152331908114279
75% Corpus,19,0.01,0.31,0.3096798563330403
75% Corpus,19,0.01,0.61,0.3003535198731542
75% Corpus,19,0.01,0.9099999999999999,0.3223711525107555
75% Corpus,19,0.01,symmetric,0.30912616874528986
75% Corpus,19,0.31,0.01,0.34279895007961597
75% Corpus,19,0.31,0.31,0.35387427980833097
75% Corpus,19,0.31,0.61,0.37211126086778146
75% Corpus,19,0.31,0.9099999999999999,0.36898068234533027
75% Corpus,19,0.31,symmetric,0.35601919791399117
75% Corpus,19,0.61,0.01,0.4930283572355913
75% Corpus,19,0.61,0.31,0.3595931046741614
75% Corpus,19,0.61,0.61,0.5574606624144502
75% Corpus,19,0.61,0.9099999999999999,0.5047160742789638
75% Corpus,19,0.61,symmetric,0.41615819882720273
75% Corpus,19,0.9099999999999999,0.01,0.5383538006590823
75% Corpus,19,0.9099999999999999,0.31,0.5098657290174073
75% Corpus,19,0.9099999999999999,0.61,0.50470825495753
75% Corpus,19,0.9099999999999999,0.9099999999999999,0.5359926030917087
75% Corpus,19,0.9099999999999999,symmetric,0.465135288078559
75% Corpus,19,symmetric,0.01,0.30984833768599046
75% Corpus,19,symmetric,0.31,0.30579111576994084
75% Corpus,19,symmetric,0.61,0.28643850810859506
