Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,18,asymmetric,symmetric,0.47826612461499973
75% Corpus,19,0.01,0.01,0.4278200853465615
75% Corpus,19,0.01,0.31,0.42398558527136115
75% Corpus,19,0.01,0.61,0.4322894518527888
75% Corpus,19,0.01,0.9099999999999999,0.4252741907976832
75% Corpus,19,0.01,symmetric,0.42736526638542105
75% Corpus,19,0.31,0.01,0.48486862029617883
75% Corpus,19,0.31,0.31,0.502522579615494
75% Corpus,19,0.31,0.61,0.4995733661770047
75% Corpus,19,0.31,0.9099999999999999,0.5156091124813842
75% Corpus,19,0.31,symmetric,0.4967449045535465
75% Corpus,19,0.61,0.01,0.5351054007594905
75% Corpus,19,0.61,0.31,0.44510914553668984
75% Corpus,19,0.61,0.61,0.6007046757859162
75% Corpus,19,0.61,0.9099999999999999,0.5947000636163158
75% Corpus,19,0.61,symmetric,0.4982072499459614
75% Corpus,19,0.9099999999999999,0.01,0.5725948063831177
75% Corpus,19,0.9099999999999999,0.31,0.5666211029328218
75% Corpus,19,0.9099999999999999,0.61,0.5934127104336258
75% Corpus,19,0.9099999999999999,0.9099999999999999,0.5922234240548386
75% Corpus,19,0.9099999999999999,symmetric,0.5817944097803524
75% Corpus,19,symmetric,0.01,0.4285394164278385
75% Corpus,19,symmetric,0.31,0.4222858950451909
75% Corpus,19,symmetric,0.61,0.42631432452737106
75% Corpus,19,symmetric,0.9099999999999999,0.430449535233589
75% Corpus,19,symmetric,symmetric,0.4285394164278384
75% Corpus,19,asymmetric,0.01,0.45748029372865184
75% Corpus,19,asymmetric,0.31,0.4939546970185815
75% Corpus,19,asymmetric,0.61,0.5035158187491323
75% Corpus,19,asymmetric,0.9099999999999999,0.5080291628199363
75% Corpus,19,asymmetric,symmetric,0.4656292547290351
75% Corpus,20,0.01,0.01,0.45668509185568584
75% Corpus,20,0.01,0.31,0.4489737084500617
75% Corpus,20,0.01,0.61,0.4411011867327065
75% Corpus,20,0.01,0.9099999999999999,0.4451538039016018
75% Corpus,20,0.01,symmetric,0.45318706920161944
75% Corpus,20,0.31,0.01,0.47988672831532675
75% Corpus,20,0.31,0.31,0.5010778299591971
