Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,19,0.01,0.31,0.29891369307693144
75% Corpus,19,0.01,0.61,0.30755051985987303
75% Corpus,19,0.01,0.9099999999999999,0.3185220302779648
75% Corpus,19,0.01,symmetric,0.30619688223919495
75% Corpus,19,0.31,0.01,0.30861414809509435
75% Corpus,19,0.31,0.31,0.304648960275237
75% Corpus,19,0.31,0.61,0.31815893922324207
75% Corpus,19,0.31,0.9099999999999999,0.3021716000458242
75% Corpus,19,0.31,symmetric,0.3258904690450625
75% Corpus,19,0.61,0.01,0.48807158662724054
75% Corpus,19,0.61,0.31,0.42912298042483205
75% Corpus,19,0.61,0.61,0.4574961011329013
75% Corpus,19,0.61,0.9099999999999999,0.4622086120888228
75% Corpus,19,0.61,symmetric,0.39128069087598655
75% Corpus,19,0.9099999999999999,0.01,0.4756712672573496
75% Corpus,19,0.9099999999999999,0.31,0.4709814913158581
75% Corpus,19,0.9099999999999999,0.61,0.4622086120888227
75% Corpus,19,0.9099999999999999,0.9099999999999999,0.4622086120888227
75% Corpus,19,0.9099999999999999,symmetric,0.46275803247836184
75% Corpus,19,symmetric,0.01,0.341326824557656
75% Corpus,19,symmetric,0.31,0.2959392663738583
75% Corpus,19,symmetric,0.61,0.30162624395364807
75% Corpus,19,symmetric,0.9099999999999999,0.31690242688900716
75% Corpus,19,symmetric,symmetric,0.31598447977560834
75% Corpus,19,asymmetric,0.01,0.41912138881804867
75% Corpus,19,asymmetric,0.31,0.40624945650194105
75% Corpus,19,asymmetric,0.61,0.4085668284474564
75% Corpus,19,asymmetric,0.9099999999999999,0.4187672793526953
75% Corpus,19,asymmetric,symmetric,0.3911997781719272
75% Corpus,20,0.01,0.01,0.3304785610179433
75% Corpus,20,0.01,0.31,0.29821336195865383
75% Corpus,20,0.01,0.61,0.3212961608427437
75% Corpus,20,0.01,0.9099999999999999,0.3380625485136776
75% Corpus,20,0.01,symmetric,0.33463932695787657
75% Corpus,20,0.31,0.01,0.35470994313060744
